epoch,loss,val_loss
0,0.24011087109083143,0.31810052957294555
1,0.15104166752259579,0.25208908202824271
2,0.144945036268117,0.25517402723916127
3,0.14063192229146343,0.24285142569956364
4,0.14027680418147431,0.22643999657875943
5,0.13900253286610287,0.22785426779163739
6,0.13812801514345879,0.23686884529066105
7,0.13640283571222098,0.22822571590405208
8,0.13717833684608291,0.23650642308854808
9,0.13661433915126447,0.23092100298797114
10,0.13513773527250081,0.23119399669370419
11,0.13505785562933353,0.24585374013121852
424s
