epoch,loss,val_loss
0,0.34121025298081004,0.24160643291393263
1,0.22344502048630108,0.18930397854312486
2,0.19314102369858299,0.17153330199570688
3,0.18351476613148759,0.17569441200860675
4,0.17965405734442003,0.181276325250491
5,0.17544220074615163,0.17118003021833877
6,0.17303282068094783,0.17195096711020935
7,0.17003437584141434,0.18112413722067469
8,0.16905714434893387,0.18007946411694406
9,0.16618757067908943,0.16973847125206892
10,0.16408541404141078,0.17276481897907528
11,0.1619253498332201,0.17047104867115406
12,0.16040980218202011,0.17234206964179061
13,0.15921354694556578,0.17172825056016222
14,0.15830636149311589,0.17080671528856464
15,0.15668494408825578,0.17360454761020455
16,0.15631725966629909,0.17789564749658598
334s
