epoch,loss,val_loss
0,0.29361445625750021,0.24909593003400476
1,0.18227587264185896,0.21557801162798229
2,0.17410651706278132,0.19861163175873572
3,0.17027216073804008,0.2115250542431997
4,0.16890568140977488,0.20356906898252927
5,0.16548497460711117,0.19586557774108507
6,0.16705290449503513,0.2010604788981129
7,0.16360985537687431,0.19146092489859684
8,0.16073347556705292,0.20111620367884928
9,0.15995432269839813,0.18949016863093107
10,0.15994450568962401,0.19151735449089882
11,0.15767881874078379,0.1833836060160044
12,0.15673105290141731,0.18789996659745992
13,0.15705379624717153,0.18802890757185323
14,0.15640062707872054,0.1992155282402194
15,0.15545000678624588,0.18646256770170502
16,0.15374170258022346,0.19045948095698617
17,0.15358595707165168,0.19433561188473192
18,0.15144954374232611,0.20278268831477675
329s
