epoch,loss,val_loss
0,0.27491311054676354,0.23223775842705288
1,0.22632217971143989,0.21722562514446878
2,0.21471471311998522,0.21737632319196926
3,0.20873205079800275,0.21149969946693731
4,0.20606672102822959,0.2034872068209691
5,0.2030625023476357,0.20203753062733659
6,0.20072243477755447,0.19792667718620988
7,0.19765106340913202,0.19528772975947406
8,0.19650349587198754,0.19986752032696664
9,0.19433909126380355,0.20391092297730146
10,0.19308958202351545,0.19732277154385505
11,0.19224000735031441,0.20059708773015855
12,0.19091023060968532,0.1996021011659691
13,0.18968908468835774,0.19574480679658082
14,0.18894046844163814,0.20285052214119886
474s
