epoch,loss,val_loss
0,0.20602821323044965,0.23058303081576831
1,0.19987242455187557,0.228472697390602
2,0.19877027810178244,0.22862599726715954
3,0.19805532374921084,0.22876226743072675
4,0.19766187196532684,0.22825108809662162
5,0.19742055242073547,0.22592930255591498
6,0.19713336343908208,0.22562399004371866
7,0.19690729302710169,0.22569830296997226
8,0.19675264687367128,0.2238800923662739
9,0.19649104713192803,0.22431113775606334
10,0.1965584896096641,0.2251958911938052
11,0.19644846891953033,0.22540268956215492
12,0.1964672949467699,0.22368477959802197
13,0.19622661622118526,0.22525038406384662
14,0.19622125400591919,0.22058161854662553
15,0.1962074602275406,0.22372295612490636
16,0.19619937785458352,0.22339648864077913
17,0.19604406635751778,0.22510386035466542
18,0.19611589807716334,0.22210671473100674
19,0.19587696215070197,0.22048108022888729
20,0.19568231494337929,0.22144896061809949
21,0.19571118494458703,0.22135158516389089
22,0.19545257901114371,0.22456499744636954
23,0.19539218674066453,0.22361034974184479
24,0.19544786539124262,0.22195973856089701
25,0.1952151163129465,0.22240446172034392
26,0.19520012673335221,0.22064382566234075
739s
