epoch,loss,val_loss
0,0.24482826957953105,0.22752638532366562
1,0.21787619926536933,0.22290031636127067
2,0.20816934122546729,0.21983765393818328
3,0.20258488192171009,0.2140717829043039
4,0.1987734275973414,0.20993623231614969
5,0.19579651990596675,0.20299960519540181
6,0.19527413373263408,0.20265251980415319
7,0.19304008727728386,0.20395829468051019
8,0.19215165803801326,0.19781768835731361
9,0.19134187784857426,0.19890653029998717
10,0.19042193495301163,0.19600282396973256
11,0.18991130495723893,0.19821490820779697
12,0.18902082999424544,0.1971190700623533
13,0.18791566439559984,0.19332770750410722
14,0.18768348018148565,0.19160997488330847
15,0.18714181111298817,0.19442289980256169
16,0.18634612771720055,0.19082179732808999
17,0.18642745535681773,0.19252875848044557
18,0.18573584749429753,0.18964603965570781
19,0.18498196230045719,0.18758400876599529
20,0.1841693414320511,0.18535111571531004
21,0.18436209565508288,0.18601477848170897
22,0.18387247915695215,0.18637008111022871
23,0.18353929489528703,0.1856786842972363
24,0.18325925898279635,0.18728079240675008
25,0.18280966926051195,0.18745539485332338
26,0.18268172000416644,0.1848648424102296
27,0.18237900019639167,0.18705868492380376
28,0.18231866821807838,0.18316582853936117
29,0.1825269583840424,0.18254558132820181
30,0.18177085683897509,0.18217459179810669
31,0.18157570478774621,0.18203493663604078
32,0.18181858714928928,0.1834941046036753
33,0.18148396995730076,0.18102506650376407
34,0.18112712938036779,0.1810508183462525
35,0.18117573699778053,0.18173079575926387
36,0.18069421519124332,0.18002167365611246
37,0.1808260638760931,0.18059347387040134
38,0.18033822587644177,0.18090958434698384
39,0.18036743128333915,0.18107887867179157
40,0.18025560237679411,0.17922923077798922
41,0.18021156456501536,0.17893641038599428
42,0.18012555339687103,0.18135833132353069
43,0.17957718840394687,0.17942198762663436
44,0.17926984239978866,0.17869944891989878
45,0.17991259466520448,0.17901987828556382
46,0.17922242456083923,0.18076005264686335
47,0.17945464283122681,0.17804349933344105
48,0.17975912128516155,0.17782309148393383
49,0.17902628110881622,0.17797329816093083
50,0.17897332491753143,0.17824527718099875
51,0.1793306756528685,0.1787904559866616
52,0.17888940293592639,0.17674443145897845
53,0.1787118323129209,0.17712969908537848
54,0.17917553942031456,0.17717515279132107
55,0.17924072428110471,0.17691327564230033
56,0.17908147409972675,0.17711054931801579
57,0.1786775975922853,0.17753389975331751
58,0.17832755076585294,0.17834429019248443
59,0.17840676325124849,0.17726442684496782
998s
