epoch,loss,val_loss
0,0.30630861352217875,0.23983685396689239
1,0.1609849910563452,0.19995676695680123
2,0.15070719672275848,0.18579330966413451
3,0.14435777343999151,0.20022181232420325
4,0.13981932483307302,0.19023432876702973
5,0.13887746803564568,0.19709918470837004
6,0.13813811377303242,0.17015238406898692
7,0.13515717098507629,0.16361319091770532
8,0.13314019695303445,0.17641725297495306
9,0.13401767393964145,0.17882025504322219
10,0.1316362340856205,0.18517720366450097
11,0.13043033052563902,0.18007256355497531
12,0.13062576411871527,0.18072976418931166
13,0.12917254084826915,0.17130754661378716
14,0.12835030649622825,0.17733689881354164
326s
