epoch,loss,val_loss
0,1.1371292004694935,1.6274550798570042
1,0.11467220093017719,1.364539015202195
2,-0.078118775775112975,1.2758080246504986
3,-0.19035275155454201,0.98510564266080025
4,-0.24784250822491727,0.94351484183564527
5,-0.30061215434970467,0.96862371558408
6,-0.33576461494392362,0.81002711813069883
7,-0.37209492861280069,0.91114048681934878
8,-0.40259300368262452,0.79713160989993737
9,-0.42285776387904372,0.81689740822096035
10,-0.42908448423970258,0.76446074660118202
11,-0.44265300204392533,0.82881294655685012
12,-0.46758423058051396,0.75823766738475451
13,-0.47867003242966316,0.65042738905397102
14,-0.49129957397993984,0.75695541597056326
15,-0.51396821213132149,0.83240226560785602
16,-0.51572675738058227,0.63078648262907344
17,-0.53482004685969453,0.67294517029054379
18,-0.55325039120226405,0.73483512995952294
19,-0.5314712471385441,0.60637075490187753
20,-0.56300763813078802,0.66281672552473236
21,-0.56471611768796337,0.64887925466826912
22,-0.58220874071772599,0.56213897573139138
23,-0.58709156899751613,0.47356104861536641
24,-0.58571104234486326,0.60636805152854778
25,-0.59326465259181727,0.6213625090062882
26,-0.61728096660277476,0.67455190159335576
27,-0.61608256711481846,0.74574030726394325
28,-0.62694825517823916,0.5130362731357121
29,-0.6353262523639327,0.66906306287554174
30,-0.63620091568286119,0.63927362197041748
679s
